molregno,chembl_id,chirality,molecule_type,canonical_smiles,alogp,molecular_species,action_type
200958,CHEMBL338975,1,Small molecule,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)c1ccccc1O,1.77,NEUTRAL,INHIBITOR
65935,CHEMBL859,2,Small molecule,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,-1.06,NEUTRAL,INHIBITOR
2294618,CHEMBL4216467,2,Small molecule,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,5.67,NEUTRAL,INHIBITOR
2464693,CHEMBL4594262,0,Small molecule,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)c1ccccc1,2.27,BASE,BLOCKER
517982,CHEMBL479527,1,Small molecule,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC,8.2,NEUTRAL,INHIBITOR
2079124,CHEMBL3785197,1,Small molecule,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncc(OCCCC(=O)O)cn2)C[C@H]1CC,8.67,ACID,INHIBITOR
1579887,CHEMBL2424780,2,Small molecule,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,2.79,BASE,ACTIVATOR
2335581,CHEMBL4297610,1,Small molecule,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,2.92,NEUTRAL,INHIBITOR
664212,CHEMBL1190262,2,Small molecule,CCCCCCCC/N=C(N)/N=C(\N)NCc1ccc(Cl)c(Cl)c1,4.07,BASE,DISRUPTING AGENT
1357436,CHEMBL2064032,2,Small molecule,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O,2.65,BASE,INHIBITOR
9623,CHEMBL11662,2,Small molecule,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,2.03,ACID,INHIBITOR
2464719,CHEMBL4594288,1,Small molecule,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl.O=C(O)/C=C\C(=O)O,2.27,BASE,BLOCKER
1445435,CHEMBL2205807,2,Small molecule,Cc1ccc(-c2ccc(C)cn2)nc1,2.76,NEUTRAL,SEQUESTERING AGENT
1736091,CHEMBL3237547,1,Small molecule,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,-1.57,NEUTRAL,INHIBITOR
1763556,CHEMBL3301594,2,Small molecule,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,1.17,ACID,INHIBITOR
2464732,CHEMBL4594301,1,Small molecule,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1,4.18,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
2429562,CHEMBL4559134,2,Small molecule,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,3.28,NEUTRAL,INHIBITOR
2335556,CHEMBL4297585,2,Small molecule,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,5.9,,
2335579,CHEMBL4297608,1,Small molecule,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)[C@@H](OCCCO)[C@@H]1O,5.08,NEUTRAL,AGONIST
1015249,CHEMBL1591365,2,Small molecule,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,3.77,NEUTRAL,INHIBITOR
2335478,CHEMBL4297507,1,Small molecule,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,1.3,NEUTRAL,INHIBITOR
1626741,CHEMBL3137310,1,Small molecule,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,3.72,BASE,AGONIST
2039216,CHEMBL3707245,2,Small molecule,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,2.55,ACID,AGONIST
238204,CHEMBL422648,0,Small molecule,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,2.64,ACID,INHIBITOR
1379725,CHEMBL2107455,2,Small molecule,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,2.53,NEUTRAL,INHIBITOR
1379725,CHEMBL2107455,2,Small molecule,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,2.53,NEUTRAL,INHIBITOR
2335499,CHEMBL4297528,2,Small molecule,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,1.96,BASE,POSITIVE MODULATOR
1333,CHEMBL26,0,Small molecule,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.56,NEUTRAL,ANTAGONIST
267163,CHEMBL1323,1,Small molecule,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,2.38,NEUTRAL,INHIBITOR
2197815,CHEMBL3989944,2,Small molecule,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,-0.59,NEUTRAL,INHIBITOR
598560,CHEMBL589586,2,Small molecule,COC(=O)/C=C/C(=O)O,-0.2,ACID,INHIBITOR
2335563,CHEMBL4297592,2,Small molecule,Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1,3.15,NEUTRAL,INHIBITOR
2335592,CHEMBL4297621,1,Small molecule,C[C@@H](N[C@H]1CCN(c2ccc(CC(=O)O)cc2)C1)c1cccc2ccccc12,4.4,ZWITTERION,POSITIVE ALLOSTERIC MODULATOR
405103,CHEMBL240163,1,Small molecule,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.74,ACID,INHIBITOR
405103,CHEMBL240163,1,Small molecule,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.74,ACID,INHIBITOR
2197375,CHEMBL3989504,1,Small molecule,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2.O,2.7,ZWITTERION,INHIBITOR
2335487,CHEMBL4297516,1,Small molecule,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,4.19,NEUTRAL,NEGATIVE MODULATOR
2335493,CHEMBL4297522,2,Small molecule,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,3.66,NEUTRAL,INHIBITOR
2335493,CHEMBL4297522,2,Small molecule,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,3.66,NEUTRAL,INHIBITOR
2294618,CHEMBL4216467,2,Small molecule,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,5.67,NEUTRAL,INHIBITOR
2429562,CHEMBL4559134,2,Small molecule,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,3.28,NEUTRAL,INHIBITOR
2429562,CHEMBL4559134,2,Small molecule,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,3.28,NEUTRAL,INHIBITOR
2335182,CHEMBL4297211,1,Small molecule,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O.CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O.CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)[O-])cc1.O.O=S(=O)([O-])[O-],-0.18,ACID,INHIBITOR
2197375,CHEMBL3989504,1,Small molecule,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2.O,2.7,ZWITTERION,INHIBITOR
199711,CHEMBL333325,1,Small molecule,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@@](Cn1cncn1)(OCOP(=O)(O)O)c1ccc(F)cc1F,4.33,ACID,INHIBITOR
80299,CHEMBL53366,2,Small molecule,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,3.05,NEUTRAL,ANTAGONIST
1978977,CHEMBL3646221,2,Small molecule,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,1.92,ACID,INHIBITOR
1978977,CHEMBL3646221,2,Small molecule,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,1.92,ACID,INHIBITOR
1978977,CHEMBL3646221,2,Small molecule,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,1.92,ACID,INHIBITOR
1121332,CHEMBL1742461,0,Small molecule,O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,2.66,NEUTRAL,ANTAGONIST
2335072,CHEMBL4297101,1,Small molecule,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1.[Na+],-0.54,ACID,INHIBITOR
1379653,CHEMBL2107383,1,Small molecule,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,2.64,BASE,BLOCKER
1379653,CHEMBL2107383,1,Small molecule,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,2.64,BASE,BLOCKER
1379653,CHEMBL2107383,1,Small molecule,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,2.64,BASE,BLOCKER
56480,CHEMBL290960,0,Small molecule,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,0.64,NEUTRAL,INHIBITOR
2464877,CHEMBL4594446,2,Small molecule,O=C(c1cc(Cl)c(O)c(Cl)c1)N1CS(=O)(=O)c2ccccc21,3.09,ACID,INHIBITOR
92984,CHEMBL954,2,Small molecule,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,6.56,BASE,MODULATOR
2205527,CHEMBL4065616,1,Small molecule,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,2.31,NEUTRAL,INHIBITOR
711829,CHEMBL1275868,0,Small molecule,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,4.69,NEUTRAL,BLOCKER
1376031,CHEMBL2103761,1,Small molecule,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,3.82,NEUTRAL,BLOCKER
2464703,CHEMBL4594272,1,Small molecule,Cl.Cl.N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,5.7,BASE,INHIBITOR
328286,CHEMBL363392,1,Small molecule,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,6.62,NEUTRAL,INHIBITOR
2335559,CHEMBL4297588,1,Small molecule,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,5.88,ACID,INHIBITOR
2039193,CHEMBL3707222,1,Small molecule,CCCC[C@]1(CC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2cccc(NC(=O)N[C@@H]3O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3O)c2)[C@H]1O,3.59,ACID,INHIBITOR
1564184,CHEMBL2387408,1,Small molecule,CCCC[C@]1(CC)CS(=O)(=O)c2cc(CNC(CC(=O)O)CC(=O)O)c(OC)cc2[C@@H](c2ccccc2)N1,3.91,ACID,INHIBITOR
2453082,CHEMBL4582651,1,Small molecule,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,4.2,NEUTRAL,INHIBITOR
2335590,CHEMBL4297619,2,Small molecule,O=C(O)CNC(=O)c1c(O)cc(CCc2ccccc2)n2ncnc12,1.03,ACID,INHIBITOR
2039194,CHEMBL3707223,0,Small molecule,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1.[Br-],2.39,NEUTRAL,INHIBITOR
477910,CHEMBL450044,1,Small molecule,CCOC(=O)OC[C@H]1O[C@@H](Oc2ccccc2Cc2ccc(OC)cc2)[C@H](O)[C@@H](O)[C@@H]1O,1.65,NEUTRAL,INHIBITOR
1379653,CHEMBL2107383,1,Small molecule,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,2.64,BASE,BLOCKER
1379653,CHEMBL2107383,1,Small molecule,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,2.64,BASE,BLOCKER
1445435,CHEMBL2205807,2,Small molecule,Cc1ccc(-c2ccc(C)cn2)nc1,2.76,NEUTRAL,SEQUESTERING AGENT
198677,CHEMBL123292,1,Small molecule,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,1.04,NEUTRAL,INHIBITOR
238204,CHEMBL422648,0,Small molecule,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,2.64,ACID,INHIBITOR
2335598,CHEMBL4297627,1,Small molecule,C[C@@H]1CCc2ncc(F)cc2[C@H]2CCCN2c2ccn3ncc(c3n2)C(=O)N1,2.67,NEUTRAL,INHIBITOR
2039261,CHEMBL3707290,1,Small molecule,C=C(CCCCCCCCCCCCCCCc1nnn[nH]1)NS(=O)(=O)CCCC(=O)NCCOCCOCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)N[C@@H](CCCCNC(=O)CSC[C@H](N)C(=O)O)C(N)=O)C(=O)O)C(=O)O,,,AGONIST
2464824,CHEMBL4594393,2,Small molecule,O=C([O-])CCCO.O=C([O-])CCCO.[Ca+2],-0.16,ACID,AGONIST
2464825,CHEMBL4594394,2,Small molecule,O=C([O-])CCCO.O=C([O-])CCCO.[Mg+2],-0.16,ACID,AGONIST
2464826,CHEMBL4594395,2,Small molecule,O=C([O-])CCCO.[K+],-0.16,ACID,AGONIST
2453082,CHEMBL4582651,1,Small molecule,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,4.2,NEUTRAL,INHIBITOR
2453082,CHEMBL4582651,1,Small molecule,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,4.2,NEUTRAL,INHIBITOR
698874,CHEMBL1236524,1,Small molecule,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,-1.73,NEUTRAL,INHIBITOR
698874,CHEMBL1236524,1,Small molecule,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,-1.73,NEUTRAL,INHIBITOR
698874,CHEMBL1236524,1,Small molecule,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,-1.73,NEUTRAL,INHIBITOR
698874,CHEMBL1236524,1,Small molecule,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,-1.73,NEUTRAL,INHIBITOR
3059,CHEMBL8085,1,Small molecule,NCCCC[C@H](N)C(=O)O,-0.47,ZWITTERION,
373798,CHEMBL221722,2,Small molecule,NC(=O)c1nc(F)cnc1O,-0.58,NEUTRAL,INHIBITOR
453570,CHEMBL475534,0,Small molecule,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,2.57,NEUTRAL,BLOCKER
1362783,CHEMBL2074972,0,Small molecule,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,4.21,NEUTRAL,BLOCKER
630356,CHEMBL1085699,0,Small molecule,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,4.95,NEUTRAL,BLOCKER
518263,CHEMBL517427,0,Small molecule,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.46,NEUTRAL,BLOCKER
451341,CHEMBL452076,0,Small molecule,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,4.28,NEUTRAL,BLOCKER
1378689,CHEMBL2106419,0,Small molecule,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,6.48,BASE,BLOCKER
1121337,CHEMBL1742466,1,Small molecule,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,0.69,BASE,ANTAGONIST
1330340,CHEMBL2009089,2,Small molecule,O=[Se](O)O,,,
1379725,CHEMBL2107455,2,Small molecule,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,2.53,NEUTRAL,INHIBITOR
1377954,CHEMBL2105684,2,Small molecule,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,3.53,NEUTRAL,INHIBITOR
622408,CHEMBL1089318,2,Small molecule,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,3.28,ACID,INHIBITOR
2197808,CHEMBL3989937,2,Small molecule,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F.Cl.Cl.O,3.43,NEUTRAL,INHIBITOR
2464723,CHEMBL4594292,2,Small molecule,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl.O,4.01,BASE,INHIBITOR
2335637,CHEMBL4297666,2,Small molecule,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,3.42,NEUTRAL,AGONIST
2335229,CHEMBL4297258,2,Small molecule,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,4.84,BASE,INHIBITOR
2335572,CHEMBL4297601,1,Small molecule,COc1cc(F)c(C(C)C)cc1C1=C(CN2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)CC(C)(C)CC1,9.54,NEUTRAL,INHIBITOR
1378074,CHEMBL2105804,1,Small molecule,Cc1cc(C)c2c3ccccc3n(Cc3cccc([C@@H](C(=O)N[C@@H](CO)c4ccccc4)C4CCCC4)c3)c2n1,6.98,NEUTRAL,INHIBITOR
2464850,CHEMBL4594419,1,Small molecule,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,2.25,BASE,ANTAGONIST
1379727,CHEMBL2107457,2,Small molecule,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,2.57,BASE,ANTAGONIST
1379727,CHEMBL2107457,2,Small molecule,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,2.57,BASE,INHIBITOR
522894,CHEMBL497939,1,Small molecule,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,0.55,BASE,PARTIAL AGONIST
2464850,CHEMBL4594419,1,Small molecule,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,2.25,BASE,ANTAGONIST
2335407,CHEMBL4297436,2,Small molecule,Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1,4.97,NEUTRAL,ACTIVATOR
2335645,CHEMBL4297674,1,Small molecule,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,2.13,NEUTRAL,INHIBITOR
2076851,CHEMBL3786098,1,Small molecule,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,2.13,NEUTRAL,INHIBITOR
708488,CHEMBL1269258,1,Small molecule,CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)[C@@H](Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,6.53,NEUTRAL,AGONIST
2197841,CHEMBL3989970,1,Small molecule,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,0.68,NEUTRAL,INHIBITOR
1996864,CHEMBL3663929,1,Small molecule,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,2.26,BASE,INHIBITOR
2039318,CHEMBL3707347,2,Small molecule,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,4.73,ACID,INHIBITOR
1570837,CHEMBL2403238,1,Small molecule,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.96,NEUTRAL,INHIBITOR
2336140,CHEMBL4298169,1,Small molecule,O=C(O)c1cc(F)c2nc(N3[C@H]4CC[C@@H]3C[C@H](OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1,7.28,ACID,AGONIST
2335597,CHEMBL4297626,2,Small molecule,Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2,5.17,ACID,AGONIST
2335584,CHEMBL4297613,2,Small molecule,O=C(O)c1ccnc(N2CC(O)(c3ccc(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)cc3Cl)C2)c1,6.56,ACID,AGONIST
2335354,CHEMBL4297383,2,Small molecule,Fc1cc(-c2cccc(-c3nc[nH]n3)c2)cc(F)c1CNC1Cc2ccccc2C1,4.67,NEUTRAL,ANTAGONIST
2197798,CHEMBL3989927,1,Small molecule,O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1,1.86,NEUTRAL,MODULATOR
2335448,CHEMBL4297477,1,Small molecule,Cn1cc(Nc2nccc(N3C[C@@H]4CC[C@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,1.79,NEUTRAL,INHIBITOR
2464875,CHEMBL4594444,1,Small molecule,C[C@H](O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,3.62,NEUTRAL,ANTAGONIST
2335567,CHEMBL4297596,1,Small molecule,Cn1c(=O)oc2cc(-n3cc(C(=O)O)c(=O)n([C@@H]4CCc5c4cccc5C(F)(F)F)c3=O)ccc21,2.7,ACID,INHIBITOR
2335454,CHEMBL4297483,1,Small molecule,CN(CCCn1nnc2cc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)ccc21)[C@H]1CC[C@H](OC(=O)C(O)(c2cccs2)c2cccs2)CC1,5.04,BASE,AGONIST
1413247,CHEMBL2141296,1,Small molecule,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,,,INHIBITOR
1977327,CHEMBL3644587,2,Small molecule,O=c1[nH]nc2c3c(cccc13)N=C(CN1Cc3ccccc3C1)N2,2.39,NEUTRAL,INHIBITOR
2464875,CHEMBL4594444,1,Small molecule,C[C@H](O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,3.62,NEUTRAL,ANTAGONIST
2336143,CHEMBL4298172,2,Small molecule,O=C(c1cccnc1-c1ccncc1)N1CCC(O)(Cc2ccccc2)CC1,3.35,NEUTRAL,INHIBITOR
699286,CHEMBL1236936,2,Small molecule,O=C(O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(C(=O)O)cc1,7.05,ZWITTERION,ACTIVATOR
2335185,CHEMBL4297214,2,Small molecule,OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,4.59,NEUTRAL,ACTIVATOR
1977327,CHEMBL3644587,2,Small molecule,O=c1[nH]nc2c3c(cccc13)N=C(CN1Cc3ccccc3C1)N2,2.39,NEUTRAL,INHIBITOR
1977327,CHEMBL3644587,2,Small molecule,O=c1[nH]nc2c3c(cccc13)N=C(CN1Cc3ccccc3C1)N2,2.39,NEUTRAL,INHIBITOR
1782495,CHEMBL3317856,1,Small molecule,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,1.09,BASE,INHIBITOR
1425224,CHEMBL2158685,2,Small molecule,O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2,4.89,NEUTRAL,INHIBITOR
